date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:16:48	18028/18028	---M--	200	added ('OK')	text/html	etag:%22466c-546ef98aa9f00%22	https://jthemes.net/themes/f-html/GO-Courier/assets/plugins/bootstrap-3.3.6/fonts/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/GO-Courier/jthemes.net/themes/f-html/GO-Courier/assets/plugins/bootstrap-3.3.6/fonts/glyphicons-halflings-regular.html	(from https://jthemes.net/themes/f-html/GO-Courier/assets/plugins/bootstrap-3.3.6/css/bootstrap.min.css)
16:16:48	23424/23424	---M--	200	added ('OK')	application/font-woff	etag:%225b80-546ef988c1a80%22	https://jthemes.net/themes/f-html/GO-Courier/assets/plugins/bootstrap-3.3.6/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/GO-Courier/jthemes.net/themes/f-html/GO-Courier/assets/plugins/bootstrap-3.3.6/fonts/glyphicons-halflings-regular.woff	(from https://jthemes.net/themes/f-html/GO-Courier/assets/plugins/bootstrap-3.3.6/css/bootstrap.min.css)
16:16:49	45404/45404	---M--	200	added ('OK')	application/font-sfnt	etag:%22b15c-546ef988c1a80%22	https://jthemes.net/themes/f-html/GO-Courier/assets/plugins/bootstrap-3.3.6/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/GO-Courier/jthemes.net/themes/f-html/GO-Courier/assets/plugins/bootstrap-3.3.6/fonts/glyphicons-halflings-regular.ttf	(from https://jthemes.net/themes/f-html/GO-Courier/assets/plugins/bootstrap-3.3.6/css/bootstrap.min.css)
16:16:49	75220/75220	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22125d4-546ef9a55de00%22	https://jthemes.net/themes/f-html/GO-Courier/assets/plugins/font-awesome-4.6.1/fonts/fontawesome-webfont.eot?v=4.6.1	C:/My%20Web%20Sites/GO-Courier/jthemes.net/themes/f-html/GO-Courier/assets/plugins/font-awesome-4.6.1/fonts/fontawesome-webfont914c.eot	(from https://jthemes.net/themes/f-html/GO-Courier/assets/plugins/font-awesome-4.6.1/css/font-awesome.min.css)
16:16:49	108738/108738	---M--	200	added ('OK')	image/svg+xml	etag:%221a8c2-546ef986d9600%22	https://jthemes.net/themes/f-html/GO-Courier/assets/plugins/bootstrap-3.3.6/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/GO-Courier/jthemes.net/themes/f-html/GO-Courier/assets/plugins/bootstrap-3.3.6/fonts/glyphicons-halflings-regular.svg	(from https://jthemes.net/themes/f-html/GO-Courier/assets/plugins/bootstrap-3.3.6/css/bootstrap.min.css)
16:16:50	75220/75220	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22125d4-546ef9a55de00%22	https://jthemes.net/themes/f-html/GO-Courier/assets/plugins/font-awesome-4.6.1/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/GO-Courier/jthemes.net/themes/f-html/GO-Courier/assets/plugins/font-awesome-4.6.1/fonts/fontawesome-webfontd41d.eot	(from https://jthemes.net/themes/f-html/GO-Courier/assets/plugins/font-awesome-4.6.1/css/font-awesome.min.css)
16:16:51	70728/70728	---M--	200	added ('OK')	text/html	etag:%2211448-546ef9acff000%22	https://jthemes.net/themes/f-html/GO-Courier/assets/plugins/font-awesome-4.6.1/fonts/fontawesome-webfont.woff2?v=4.6.1	C:/My%20Web%20Sites/GO-Courier/jthemes.net/themes/f-html/GO-Courier/assets/plugins/font-awesome-4.6.1/fonts/fontawesome-webfont914c.html	(from https://jthemes.net/themes/f-html/GO-Courier/assets/plugins/font-awesome-4.6.1/css/font-awesome.min.css)
16:16:51	89076/89076	---M--	200	added ('OK')	application/font-woff	etag:%2215bf4-546ef9aee7480%22	https://jthemes.net/themes/f-html/GO-Courier/assets/plugins/font-awesome-4.6.1/fonts/fontawesome-webfont.woff?v=4.6.1	C:/My%20Web%20Sites/GO-Courier/jthemes.net/themes/f-html/GO-Courier/assets/plugins/font-awesome-4.6.1/fonts/fontawesome-webfont914c.woff	(from https://jthemes.net/themes/f-html/GO-Courier/assets/plugins/font-awesome-4.6.1/css/font-awesome.min.css)
16:16:51	150920/150920	---M--	200	added ('OK')	application/font-sfnt	etag:%2224d88-546ef9ab16b80%22	https://jthemes.net/themes/f-html/GO-Courier/assets/plugins/font-awesome-4.6.1/fonts/fontawesome-webfont.ttf?v=4.6.1	C:/My%20Web%20Sites/GO-Courier/jthemes.net/themes/f-html/GO-Courier/assets/plugins/font-awesome-4.6.1/fonts/fontawesome-webfont914c.ttf	(from https://jthemes.net/themes/f-html/GO-Courier/assets/plugins/font-awesome-4.6.1/css/font-awesome.min.css)
16:16:51	59572/59572	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e8b4-546ef9cb83800%22	https://jthemes.net/themes/f-html/GO-Courier/assets/plugins/font-elegant/fonts/ElegantIcons.eot	C:/My%20Web%20Sites/GO-Courier/jthemes.net/themes/f-html/GO-Courier/assets/plugins/font-elegant/fonts/ElegantIcons.eot	(from https://jthemes.net/themes/f-html/GO-Courier/assets/plugins/font-elegant/elegant.css)
